Linux 3.10.0-1160.el7.x86_64 (test-deid_2) 	西元2023年07月13日 	_x86_64_	(8 CPU)

10時18分21秒     CPU     %user     %nice   %system   %iowait    %steal     %idle
00時06分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
00時07分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
00時08分38秒     all      0.38      0.00      0.07      0.00      0.00     99.55
00時09分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
00時10分38秒     all      0.60      0.00      0.28      0.00      0.00     99.12
00時11分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時12分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
00時13分38秒     all      2.79      0.00      0.35      0.00      0.00     96.86
00時14分38秒     all      4.67      0.00      0.30      0.00      0.00     95.03
00時15分38秒     all      4.50      0.00      0.72      0.00      0.00     94.78
00時16分38秒     all      4.83      0.00      0.39      0.00      0.00     94.78
00時17分38秒     all      1.99      0.00      0.24      0.00      0.00     97.77
00時18分38秒     all      0.37      0.00      0.09      0.00      0.00     99.55
00時19分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
00時20分38秒     all      0.41      0.00      0.15      0.00      0.00     99.45
00時21分38秒     all      0.41      0.00      0.11      0.00      0.00     99.48
00時22分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
00時23分38秒     all      0.42      0.00      0.20      0.00      0.00     99.38
00時24分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時25分38秒     all      0.36      0.00      0.09      0.00      0.00     99.54
00時26分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時27分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
00時28分38秒     all      0.38      0.00      0.08      0.00      0.00     99.53
00時29分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時30分38秒     all      0.39      0.00      0.14      0.00      0.00     99.47
00時31分38秒     all      0.40      0.00      0.08      0.00      0.00     99.52
00時32分38秒     all      0.34      0.00      0.07      0.00      0.00     99.59
00時33分38秒     all      0.42      0.00      0.19      0.00      0.00     99.39
00時34分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
00時35分38秒     all      0.35      0.00      0.08      0.00      0.00     99.58
00時36分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
00時37分38秒     all      0.36      0.00      0.09      0.00      0.00     99.56
00時38分38秒     all      0.38      0.00      0.08      0.00      0.00     99.55
00時39分38秒     all      0.35      0.00      0.08      0.04      0.00     99.52
00時40分38秒     all      0.61      0.00      0.24      0.01      0.00     99.14
00時41分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
00時42分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時43分38秒     all      0.42      0.00      0.19      0.00      0.00     99.38
00時44分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
00時45分38秒     all      0.35      0.00      0.07      0.00      0.00     99.57
00時46分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
00時47分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時48分38秒     all      0.43      0.00      0.09      0.01      0.00     99.47
00時49分38秒     all      0.36      0.00      0.08      0.01      0.00     99.55
00時50分38秒     all      0.40      0.00      0.14      0.00      0.00     99.45
00時51分38秒     all      0.35      0.00      0.07      0.00      0.00     99.57
00時52分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
00時53分38秒     all      0.41      0.00      0.18      0.00      0.00     99.41
00時54分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時55分38秒     all      0.39      0.00      0.09      0.01      0.00     99.51
00時56分38秒     all      0.35      0.00      0.07      0.00      0.00     99.58
00時57分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
00時58分38秒     all      0.43      0.00      0.10      0.01      0.00     99.46
00時59分38秒     all      0.36      0.00      0.09      0.01      0.00     99.55
01時00分38秒     all      0.45      0.00      0.15      0.00      0.00     99.40
01時01分38秒     all      0.40      0.00      0.15      0.00      0.00     99.45
01時02分38秒     all      0.38      0.00      0.13      0.00      0.00     99.50
01時03分38秒     all      0.42      0.00      0.20      0.00      0.00     99.38
01時04分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
01時05分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
01時06分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
01時07分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
01時08分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
01時09分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
01時10分38秒     all      0.62      0.00      0.33      0.00      0.00     99.05
01時11分38秒     all      0.35      0.00      0.08      0.00      0.00     99.58
01時12分38秒     all      0.34      0.00      0.08      0.00      0.00     99.57
01時13分38秒     all      0.43      0.00      0.19      0.00      0.00     99.38
01時14分38秒     all      0.34      0.00      0.08      0.00      0.00     99.58
01時15分38秒     all      0.41      0.00      0.08      0.01      0.00     99.51
01時16分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
01時17分38秒     all      0.41      0.00      0.10      0.01      0.00     99.48
01時18分38秒     all      0.38      0.00      0.09      0.00      0.00     99.53
01時19分38秒     all      0.37      0.00      0.09      0.01      0.00     99.53
01時20分38秒     all      0.75      0.00      0.19      0.00      0.00     99.06
01時21分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
01時22分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
01時23分38秒     all      0.43      0.00      0.19      0.00      0.00     99.38
01時24分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
01時25分38秒     all      0.35      0.00      0.10      0.00      0.00     99.55
01時26分38秒     all      0.35      0.00      0.09      0.00      0.00     99.56
01時27分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
01時28分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
01時29分38秒     all      0.34      0.00      0.08      0.00      0.00     99.57
01時30分38秒     all      0.45      0.00      0.16      0.05      0.00     99.34
01時31分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
01時32分38秒     all      0.34      0.00      0.09      0.00      0.00     99.57
01時33分38秒     all      0.42      0.00      0.19      0.00      0.00     99.39
01時34分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
01時35分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
01時36分38秒     all      0.39      0.00      0.10      0.01      0.00     99.50
01時37分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
01時38分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
01時39分38秒     all      0.34      0.00      0.08      0.01      0.00     99.57
01時40分38秒     all      0.56      0.00      0.26      0.00      0.00     99.18
01時41分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
01時42分38秒     all      0.35      0.00      0.09      0.00      0.00     99.56
01時43分38秒     all      0.55      0.00      0.20      0.00      0.00     99.25
01時44分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
01時45分38秒     all      0.35      0.00      0.08      0.00      0.00     99.58
01時46分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
01時47分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
01時48分38秒     all      0.39      0.00      0.08      0.00      0.00     99.53
01時49分38秒     all      0.37      0.00      0.08      0.01      0.00     99.54
01時50分38秒     all      0.41      0.00      0.15      0.00      0.00     99.43
01時51分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
01時52分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
01時53分38秒     all      0.43      0.00      0.20      0.00      0.00     99.37
01時54分38秒     all      0.37      0.00      0.09      0.00      0.00     99.55
01時55分38秒     all      0.41      0.00      0.10      0.01      0.00     99.48
01時56分38秒     all      0.41      0.00      0.11      0.01      0.00     99.47
01時57分38秒     all      0.40      0.00      0.07      0.00      0.00     99.52
01時58分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
01時59分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
02時00分38秒     all      0.40      0.00      0.16      0.00      0.00     99.44
02時01分38秒     all      0.39      0.00      0.15      0.00      0.00     99.46
02時02分38秒     all      0.39      0.00      0.14      0.00      0.00     99.47
02時03分38秒     all      0.44      0.00      0.20      0.00      0.00     99.36
02時04分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
02時05分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
02時06分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時07分38秒     all      0.40      0.00      0.10      0.00      0.00     99.50
02時08分38秒     all      0.39      0.00      0.08      0.00      0.00     99.53
02時09分38秒     all      0.37      0.00      0.09      0.01      0.00     99.54
02時10分38秒     all      0.64      0.00      0.34      0.00      0.00     99.02
02時11分38秒     all      0.41      0.00      0.08      0.01      0.00     99.51
02時12分38秒     all      0.35      0.00      0.07      0.00      0.00     99.58
02時13分38秒     all      0.44      0.00      0.19      0.00      0.00     99.38
02時14分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
02時15分38秒     all      0.39      0.00      0.08      0.00      0.00     99.54
02時16分38秒     all      0.44      0.00      0.10      0.01      0.00     99.45
02時17分38秒     all      0.35      0.00      0.08      0.00      0.00     99.58
02時18分38秒     all      0.38      0.00      0.09      0.00      0.00     99.54
02時19分38秒     all      0.38      0.00      0.09      0.00      0.00     99.53
02時20分38秒     all      0.41      0.00      0.14      0.00      0.00     99.45
02時21分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
02時22分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
02時23分38秒     all      0.43      0.00      0.20      0.00      0.00     99.36
02時24分38秒     all      0.37      0.00      0.10      0.00      0.00     99.54
02時25分38秒     all      0.37      0.00      0.09      0.00      0.00     99.53
02時26分38秒     all      0.41      0.00      0.09      0.00      0.00     99.51
02時27分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
02時28分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
02時29分38秒     all      0.36      0.00      0.10      0.00      0.00     99.55
02時30分38秒     all      0.40      0.00      0.14      0.00      0.00     99.46
02時31分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
02時32分38秒     all      0.35      0.00      0.07      0.00      0.00     99.57
02時33分38秒     all      0.42      0.00      0.19      0.00      0.00     99.40
02時34分38秒     all      0.43      0.00      0.10      0.00      0.00     99.47
02時35分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時36分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時37分38秒     all      0.36      0.00      0.08      0.00      0.00     99.57
02時38分38秒     all      0.36      0.00      0.07      0.00      0.00     99.56
02時39分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時40分38秒     all      0.57      0.00      0.26      0.00      0.00     99.17
02時41分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時42分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時43分38秒     all      0.48      0.00      0.20      0.00      0.00     99.31
02時44分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時45分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
02時46分38秒     all      0.36      0.00      0.07      0.00      0.00     99.57
02時47分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
02時48分38秒     all      0.37      0.00      0.07      0.00      0.00     99.55
02時49分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
02時50分38秒     all      0.38      0.00      0.14      0.00      0.00     99.47
02時51分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
02時52分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
02時53分38秒     all      0.42      0.00      0.19      0.00      0.00     99.39
02時54分38秒     all      0.40      0.00      0.10      0.00      0.00     99.49
02時55分38秒     all      0.45      0.00      0.10      0.00      0.00     99.45
02時56分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
02時57分38秒     all      0.35      0.00      0.08      0.00      0.00     99.58
02時58分38秒     all      0.38      0.00      0.09      0.00      0.00     99.54
02時59分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時00分38秒     all      0.40      0.00      0.15      0.00      0.00     99.45
03時01分38秒     all      0.38      0.00      0.13      0.00      0.00     99.49
03時02分38秒     all      0.37      0.00      0.13      0.00      0.00     99.50
03時03分38秒     all      0.43      0.00      0.19      0.00      0.00     99.38
03時04分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
03時05分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時06分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
03時07分38秒     all      0.41      0.00      0.09      0.00      0.00     99.51
03時08分38秒     all      0.38      0.00      0.08      0.00      0.00     99.55
03時09分38秒     all      0.38      0.00      0.08      0.00      0.00     99.55
03時10分38秒     all      0.62      0.00      0.33      0.00      0.00     99.05
03時11分38秒     all      0.35      0.00      0.08      0.00      0.00     99.58
03時12分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
03時13分38秒     all      0.50      0.00      0.22      0.00      0.00     99.27
03時14分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時15分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
03時16分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時17分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時18分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
03時19分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
03時20分38秒     all      0.75      0.00      0.19      0.00      0.00     99.07
03時21分38秒     all      0.34      0.00      0.08      0.00      0.00     99.58
03時22分38秒     all      0.41      0.00      0.09      0.00      0.00     99.51
03時23分38秒     all      0.42      0.00      0.19      0.00      0.00     99.40
03時24分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
03時25分38秒     all      0.36      0.00      0.09      0.00      0.00     99.56
03時26分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
03時27分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時28分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
03時29分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
03時30分38秒     all      0.39      0.00      0.15      0.00      0.00     99.46
03時31分38秒     all      0.36      0.00      0.08      0.00      0.00     99.57
03時32分38秒     all      0.40      0.00      0.11      0.00      0.00     99.49
03時33分38秒     all      0.42      0.00      0.19      0.00      0.00     99.38
03時34分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時35分38秒     all      0.40      0.00      0.08      0.00      0.00     99.52
03時36分38秒     all      0.35      0.00      0.08      0.00      0.00     99.58
03時37分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
03時38分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
03時39分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時40分38秒     all      0.59      0.00      0.32      0.00      0.00     99.09
03時41分38秒     all      0.36      0.00      0.09      0.00      0.00     99.56
03時42分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
03時43分38秒     all      0.42      0.00      0.19      0.00      0.00     99.39
03時44分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時45分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
03時46分38秒     all      0.48      0.11      0.30      0.02      0.00     99.09
03時47分38秒     all      0.39      0.00      0.08      0.00      0.00     99.52
03時48分38秒     all      0.38      0.00      0.09      0.00      0.00     99.54
03時49分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
03時50分38秒     all      0.39      0.00      0.15      0.00      0.00     99.46
03時51分38秒     all      0.36      0.00      0.09      0.00      0.00     99.56
03時52分38秒     all      0.42      0.00      0.11      0.00      0.00     99.47
03時53分38秒     all      0.43      0.00      0.20      0.00      0.00     99.37
03時54分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
03時55分38秒     all      0.41      0.00      0.11      0.00      0.00     99.48
03時56分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
03時57分38秒     all      0.35      0.00      0.07      0.00      0.00     99.58
03時58分38秒     all      0.39      0.00      0.10      0.00      0.00     99.52
03時59分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時00分38秒     all      0.42      0.00      0.16      0.00      0.00     99.42
04時01分38秒     all      0.44      0.00      0.15      0.00      0.00     99.41
04時02分38秒     all      0.38      0.00      0.13      0.00      0.00     99.50
04時03分38秒     all      0.45      0.00      0.21      0.00      0.00     99.34
04時04分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時05分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時06分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
04時07分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時08分38秒     all      0.39      0.00      0.08      0.00      0.00     99.54
04時09分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時10分38秒     all      0.62      0.00      0.31      0.00      0.00     99.07
04時11分38秒     all      0.41      0.00      0.10      0.00      0.00     99.49
04時12分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
04時13分38秒     all      0.44      0.00      0.20      0.00      0.00     99.36
04時14分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
04時15分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時16分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時17分38秒     all      0.40      0.00      0.09      0.00      0.00     99.51
04時18分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
04時19分38秒     all      0.38      0.00      0.09      0.02      0.00     99.52
04時20分38秒     all      0.42      0.00      0.16      0.00      0.00     99.42
04時21分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
04時22分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時23分38秒     all      0.42      0.00      0.20      0.00      0.00     99.38
04時24分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時25分38秒     all      0.36      0.00      0.10      0.00      0.00     99.54
04時26分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時27分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時28分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
04時29分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
04時30分38秒     all      0.50      0.00      0.17      0.00      0.00     99.32
04時31分38秒     all      0.36      0.00      0.08      0.00      0.00     99.57
04時32分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
04時33分38秒     all      0.44      0.00      0.20      0.00      0.00     99.36
04時34分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時35分38秒     all      0.36      0.00      0.07      0.00      0.00     99.57
04時36分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
04時37分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時38分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
04時39分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時40分38秒     all      0.63      0.00      0.34      0.00      0.00     99.02
04時41分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時42分38秒     all      0.43      0.00      0.08      0.00      0.00     99.49
04時43分38秒     all      0.45      0.00      0.20      0.00      0.00     99.35
04時44分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
04時45分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
04時46分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
04時47分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
04時48分38秒     all      0.41      0.00      0.11      0.01      0.00     99.47
04時49分38秒     all      0.38      0.00      0.09      0.00      0.00     99.54
04時50分38秒     all      0.40      0.00      0.16      0.00      0.00     99.44
04時51分38秒     all      0.35      0.00      0.09      0.00      0.00     99.56
04時52分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
04時53分38秒     all      0.42      0.00      0.19      0.00      0.00     99.38
04時54分38秒     all      0.37      0.00      0.09      0.00      0.00     99.55
04時55分38秒     all      0.45      0.00      0.10      0.00      0.00     99.45
04時56分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時57分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
04時58分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
04時59分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
05時00分38秒     all      0.41      0.00      0.15      0.00      0.00     99.44
05時01分38秒     all      0.39      0.00      0.14      0.00      0.00     99.47
05時02分38秒     all      0.37      0.00      0.13      0.00      0.00     99.50
05時03分38秒     all      0.43      0.00      0.19      0.00      0.00     99.38
05時04分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
05時05分38秒     all      0.38      0.00      0.08      0.00      0.00     99.53
05時06分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時07分38秒     all      0.39      0.00      0.09      0.00      0.00     99.52
05時08分38秒     all      0.44      0.00      0.11      0.01      0.00     99.44
05時09分38秒     all      0.38      0.00      0.09      0.00      0.00     99.53
05時10分38秒     all      0.70      0.00      0.41      0.00      0.00     98.89
05時11分38秒     all      0.35      0.00      0.09      0.00      0.00     99.56
05時12分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
05時13分38秒     all      0.44      0.00      0.19      0.00      0.00     99.37
05時14分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
05時15分38秒     all      0.37      0.00      0.07      0.00      0.00     99.56
05時16分38秒     all      0.37      0.00      0.09      0.00      0.00     99.55
05時17分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時18分38秒     all      0.41      0.00      0.09      0.00      0.00     99.51
05時19分38秒     all      0.38      0.00      0.09      0.00      0.00     99.53
05時20分38秒     all      0.75      0.00      0.20      0.00      0.00     99.04
05時21分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
05時22分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
05時23分38秒     all      0.44      0.00      0.19      0.00      0.00     99.38
05時24分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時25分38秒     all      0.41      0.00      0.10      0.00      0.00     99.49
05時26分38秒     all      0.40      0.00      0.10      0.00      0.00     99.50
05時27分38秒     all      0.36      0.00      0.07      0.00      0.00     99.57
05時28分38秒     all      0.38      0.00      0.09      0.00      0.00     99.53
05時29分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
05時30分38秒     all      0.40      0.00      0.15      0.00      0.00     99.45
05時31分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
05時32分38秒     all      0.35      0.00      0.07      0.00      0.00     99.57
05時33分38秒     all      0.43      0.00      0.20      0.00      0.00     99.37
05時34分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時35分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時36分38秒     all      0.37      0.00      0.07      0.00      0.00     99.56
05時37分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時38分38秒     all      0.42      0.00      0.08      0.00      0.00     99.50
05時39分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
05時40分38秒     all      0.63      0.00      0.36      0.00      0.00     99.01
05時41分38秒     all      0.36      0.00      0.08      0.00      0.00     99.57
05時42分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時43分38秒     all      0.43      0.00      0.19      0.00      0.00     99.38
05時44分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
05時45分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
05時46分38秒     all      0.41      0.00      0.10      0.00      0.00     99.48
05時47分38秒     all      0.35      0.00      0.07      0.00      0.00     99.58
05時48分38秒     all      0.37      0.00      0.09      0.00      0.00     99.55
05時49分38秒     all      0.35      0.00      0.09      0.00      0.00     99.56
05時50分38秒     all      0.39      0.00      0.15      0.00      0.00     99.46
05時51分38秒     all      0.41      0.00      0.08      0.00      0.00     99.51
05時52分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
05時53分38秒     all      0.43      0.00      0.20      0.00      0.00     99.37
05時54分38秒     all      0.37      0.00      0.09      0.00      0.00     99.54
05時55分38秒     all      0.41      0.00      0.11      0.00      0.00     99.48
05時56分38秒     all      0.35      0.00      0.09      0.00      0.00     99.55
05時57分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
05時58分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
05時59分38秒     all      0.36      0.00      0.10      0.00      0.00     99.54
06時00分38秒     all      0.41      0.00      0.16      0.00      0.00     99.44
06時01分38秒     all      0.40      0.00      0.14      0.00      0.00     99.45
06時02分38秒     all      0.39      0.00      0.13      0.00      0.00     99.48
06時03分38秒     all      0.42      0.00      0.21      0.00      0.00     99.37
06時04分38秒     all      0.48      0.00      0.12      0.00      0.00     99.40
06時05分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
06時06分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
06時07分38秒     all      0.37      0.00      0.08      0.00      0.00     99.55
06時08分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
06時09分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
06時10分38秒     all      0.71      0.00      0.47      0.00      0.00     98.82
06時11分38秒     all      0.36      0.00      0.07      0.00      0.00     99.56
06時12分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
06時13分38秒     all      0.45      0.00      0.20      0.00      0.00     99.35
06時14分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
06時15分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
06時16分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
06時17分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
06時18分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
06時19分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
06時20分38秒     all      0.44      0.00      0.15      0.00      0.00     99.41
06時21分38秒     all      0.36      0.00      0.08      0.00      0.00     99.57
06時22分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
06時23分38秒     all      0.48      0.00      0.21      0.00      0.00     99.31
06時24分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
06時25分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
06時26分38秒     all      0.37      0.00      0.09      0.00      0.00     99.55
06時27分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
06時28分38秒     all      0.38      0.00      0.09      0.00      0.00     99.53
06時29分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
06時30分38秒     all      0.41      0.00      0.15      0.00      0.00     99.43
06時31分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
06時32分38秒     all      0.35      0.00      0.08      0.00      0.00     99.56
06時33分38秒     all      0.43      0.00      0.21      0.00      0.00     99.36
06時34分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
06時35分38秒     all      0.41      0.00      0.08      0.00      0.00     99.51
06時36分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
06時37分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
06時38分38秒     all      0.38      0.00      0.08      0.00      0.00     99.55
06時39分38秒     all      0.35      0.00      0.09      0.00      0.00     99.56
06時40分38秒     all      0.69      0.00      0.45      0.00      0.00     98.86
06時41分38秒     all      0.35      0.00      0.07      0.00      0.00     99.57
06時42分38秒     all      0.42      0.00      0.09      0.00      0.00     99.49
06時43分38秒     all      0.43      0.00      0.19      0.00      0.00     99.38
06時44分38秒     all      0.35      0.00      0.08      0.00      0.00     99.57
06時45分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
06時46分38秒     all      0.38      0.00      0.08      0.00      0.00     99.54
06時47分38秒     all      0.36      0.00      0.10      0.00      0.00     99.54
06時48分38秒     all      0.38      0.00      0.09      0.00      0.00     99.53
06時49分38秒     all      0.36      0.00      0.09      0.00      0.00     99.55
06時50分38秒     all      0.39      0.00      0.15      0.00      0.00     99.46
06時51分38秒     all      0.40      0.00      0.09      0.00      0.00     99.52
06時52分38秒     all      0.36      0.00      0.08      0.00      0.00     99.55
06時53分38秒     all      0.49      0.00      0.19      0.00      0.00     99.32
06時54分38秒     all      0.36      0.00      0.08      0.00      0.00     99.56
